Id,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,CallDurationSecs,CardInsurance
1280,46,blue-collar,married,secondary,0,668,1,0,other,554,1
1281,28,self-employed,married,tertiary,0,0,1,0,cellular,638,1
1282,63,management,married,,0,2352,0,0,telephone,475,1
1283,48,services,married,secondary,0,1199,1,0,other,33,0
1284,46,unemployed,single,tertiary,0,44,0,0,cellular,263,1
1285,52,management,married,tertiary,0,583,0,0,cellular,244,1
1286,23,services,single,secondary,0,31,0,0,cellular,224,1
1287,52,management,married,tertiary,0,3163,0,0,cellular,65,0
1288,43,services,married,secondary,0,642,0,0,cellular,752,0
1289,30,blue-collar,married,secondary,0,309,1,0,other,691,1
1290,40,management,married,tertiary,0,-117,1,0,cellular,899,0
1291,36,technician,single,secondary,0,98,0,0,cellular,901,1
1292,44,management,married,tertiary,0,677,1,0,other,57,0
1293,37,admin.,married,secondary,0,11303,0,0,cellular,584,0
1294,21,student,single,primary,0,1596,0,0,cellular,134,0
1295,44,technician,married,secondary,0,13761,1,0,other,29,0
1296,31,management,single,secondary,0,1088,1,0,cellular,672,1
1297,49,technician,married,tertiary,0,2611,0,0,cellular,227,1
1298,30,services,single,secondary,0,631,1,0,cellular,114,0
1299,44,blue-collar,married,primary,0,503,1,0,other,276,0
1300,34,admin.,married,secondary,0,21,0,0,cellular,388,0
1301,71,retired,married,secondary,0,2850,0,0,cellular,216,1
1302,37,technician,single,secondary,0,5436,1,0,cellular,8,0
1303,44,management,married,,0,282,0,0,cellular,818,1
1304,28,admin.,married,secondary,0,330,0,0,cellular,417,1
1305,28,management,single,tertiary,0,-227,1,0,other,131,0
1306,40,admin.,married,secondary,0,1538,1,0,other,171,0
1307,33,management,married,tertiary,0,2098,0,0,cellular,78,0
1308,46,retired,married,secondary,0,119,0,1,cellular,99,0
1309,42,management,single,tertiary,0,3445,0,0,cellular,1941,0
1310,55,technician,married,secondary,0,55,0,1,cellular,22,0
1311,36,self-employed,single,tertiary,0,-103,1,1,telephone,3253,1
1312,28,services,single,tertiary,0,441,0,0,cellular,124,0
1313,33,technician,married,secondary,0,620,0,0,cellular,124,0
1314,35,management,divorced,tertiary,0,2885,0,0,cellular,232,1
1315,47,blue-collar,married,secondary,0,-216,1,0,cellular,230,0
1316,34,management,married,tertiary,0,0,1,0,cellular,306,1
1317,39,management,single,tertiary,0,1457,1,0,cellular,502,0
1318,53,blue-collar,married,primary,0,5603,0,0,cellular,2771,1
1319,27,services,single,secondary,0,44,0,0,other,5,0
1320,36,technician,married,secondary,0,632,1,0,cellular,357,0
1321,51,self-employed,married,tertiary,0,150,0,0,other,64,0
1322,30,management,single,secondary,0,0,0,0,cellular,118,0
1323,33,management,single,tertiary,0,3770,0,0,cellular,884,0
1324,33,self-employed,single,tertiary,0,61,0,0,cellular,976,1
1325,33,self-employed,single,tertiary,0,658,1,0,cellular,359,1
1326,30,student,single,secondary,0,61,0,1,cellular,155,0
1327,29,blue-collar,married,secondary,0,87,1,0,other,583,0
1328,37,services,married,secondary,0,1776,1,1,cellular,262,0
1329,49,admin.,divorced,secondary,0,333,1,0,other,16,0
1330,28,management,single,tertiary,0,866,0,0,cellular,223,1
1331,56,management,married,tertiary,0,616,0,0,cellular,342,1
1332,53,housemaid,married,primary,0,1869,0,0,cellular,119,0
1333,36,technician,married,tertiary,0,301,1,0,other,694,0
1334,43,technician,married,secondary,0,308,1,0,cellular,160,0
1335,60,admin.,divorced,secondary,0,-41,1,1,cellular,1937,1
1336,34,technician,married,secondary,0,159,1,0,cellular,294,1
1337,40,self-employed,single,tertiary,0,1616,0,0,telephone,1009,1
1338,59,retired,married,primary,0,6,0,0,cellular,523,0
1339,34,technician,single,secondary,0,1866,0,0,cellular,157,0
1340,34,blue-collar,married,primary,0,2490,1,0,cellular,216,0
1341,48,management,married,tertiary,1,0,1,0,cellular,328,0
1342,29,technician,married,secondary,0,273,0,0,cellular,3241,1
1343,43,entrepreneur,married,tertiary,0,11532,1,0,telephone,58,0
1344,33,services,married,secondary,0,207,1,0,cellular,735,1
1345,29,services,single,secondary,0,32,1,0,other,247,1
1346,33,management,married,tertiary,1,-148,1,1,cellular,397,0
1347,77,retired,married,secondary,0,4112,0,0,telephone,1616,1
1348,40,blue-collar,married,primary,0,1758,1,0,other,540,1
1349,72,retired,married,tertiary,0,0,0,0,cellular,116,1
1350,29,blue-collar,single,tertiary,0,455,0,0,telephone,214,1
1351,52,admin.,married,secondary,0,-732,1,1,other,27,0
1352,40,technician,married,secondary,0,2266,0,0,cellular,522,1
1353,31,services,single,secondary,0,1510,1,0,cellular,84,0
1354,43,technician,married,tertiary,0,2643,0,0,telephone,331,1
1355,70,retired,married,primary,0,2795,0,0,cellular,352,1
1356,26,admin.,single,tertiary,0,313,0,1,cellular,245,1
1357,30,blue-collar,married,primary,0,124,1,0,other,2,0
1358,32,technician,married,tertiary,0,2976,1,0,cellular,915,1
1359,45,admin.,married,,0,5511,0,0,cellular,318,1
1360,43,technician,divorced,,0,4389,0,0,cellular,722,1
1361,61,management,married,tertiary,0,267,0,0,cellular,224,1
1362,41,blue-collar,single,secondary,1,1085,1,1,cellular,700,1
1363,56,blue-collar,single,secondary,0,663,0,1,cellular,957,1
1364,43,technician,divorced,secondary,0,1612,0,0,cellular,306,1
1365,31,technician,single,secondary,0,388,0,0,cellular,134,0
1366,29,technician,married,secondary,0,2326,0,0,cellular,228,1
1367,28,management,single,tertiary,0,390,0,0,cellular,987,1
1368,59,retired,divorced,secondary,0,23,0,0,cellular,77,0
1369,32,services,single,secondary,0,2881,0,0,cellular,416,1
1370,19,student,single,secondary,0,329,0,0,cellular,294,1
1371,34,management,single,tertiary,0,395,1,0,cellular,369,0
1372,63,retired,married,secondary,0,474,0,0,cellular,494,1
1373,37,admin.,divorced,secondary,0,-165,1,0,other,21,0
1374,30,technician,single,secondary,0,1499,0,0,cellular,77,0
1375,56,blue-collar,married,secondary,0,2750,0,0,cellular,134,0
1376,31,management,married,tertiary,0,827,0,0,other,17,0
1377,21,blue-collar,single,secondary,1,-59,1,1,other,36,0
1378,46,management,divorced,tertiary,0,624,0,0,cellular,491,1
1379,37,services,married,secondary,0,2128,0,0,other,46,0
1380,60,retired,married,secondary,0,938,0,0,cellular,444,1
1381,49,technician,divorced,secondary,0,57,0,0,cellular,463,0
1382,68,retired,married,secondary,0,1443,0,0,telephone,2062,1
1383,39,management,married,tertiary,0,2763,1,0,other,231,1
1384,36,admin.,married,secondary,0,39,1,0,cellular,227,0
1385,31,blue-collar,married,secondary,0,152,1,1,cellular,971,1
1386,58,housemaid,married,primary,0,2387,0,0,other,24,0
1387,39,admin.,divorced,secondary,0,458,0,0,cellular,869,0
1388,36,technician,married,tertiary,0,4596,1,0,cellular,1052,1
1389,39,self-employed,married,secondary,0,656,0,0,cellular,361,0
1390,52,blue-collar,married,primary,0,9444,0,0,cellular,317,0
1391,57,entrepreneur,married,,0,975,1,1,cellular,276,0
1392,41,admin.,single,secondary,0,812,0,1,other,256,1
1393,42,management,divorced,tertiary,0,1775,1,0,telephone,276,0
1394,24,student,single,secondary,0,382,0,0,cellular,662,1
1395,33,management,divorced,tertiary,0,2695,1,0,cellular,830,0
1396,31,technician,married,tertiary,0,6562,1,0,cellular,138,0
1397,46,management,married,tertiary,0,2199,0,0,telephone,146,0
1398,44,technician,married,secondary,0,78,1,0,cellular,142,0
1399,31,services,single,secondary,0,-205,0,0,cellular,562,1
1400,43,technician,divorced,secondary,0,773,1,0,cellular,465,0
1401,45,management,married,tertiary,0,1866,0,0,other,51,0
1402,77,retired,married,primary,0,1385,0,0,telephone,160,0
1403,51,blue-collar,married,secondary,0,814,1,0,cellular,20,0
1404,34,management,single,,0,1534,1,0,cellular,182,0
1405,60,management,divorced,secondary,0,0,1,0,telephone,65,0
1406,29,admin.,single,secondary,0,345,0,0,cellular,70,0
1407,47,blue-collar,married,tertiary,0,1707,0,0,cellular,83,0
1408,56,technician,married,primary,0,314,1,1,other,33,0
1409,59,technician,married,tertiary,0,-91,0,0,other,69,0
1410,87,retired,divorced,primary,0,6746,0,0,telephone,749,1
1411,35,management,married,primary,0,0,1,1,cellular,304,0
1412,47,blue-collar,married,primary,0,4227,1,0,cellular,770,1
1413,31,student,single,,0,376,0,0,cellular,236,0
1414,47,services,married,primary,0,6,0,0,cellular,74,0
1415,53,self-employed,married,tertiary,0,235,0,0,other,49,0
1416,49,blue-collar,married,primary,0,327,1,0,other,61,0
1417,36,management,married,tertiary,0,521,0,1,cellular,158,0
1418,31,admin.,married,secondary,0,1229,0,0,cellular,206,1
1419,38,technician,married,secondary,0,0,1,1,cellular,171,0
1420,28,services,single,secondary,0,1347,0,0,telephone,317,0
1421,41,management,married,tertiary,0,-412,1,0,cellular,99,0
1422,25,technician,single,tertiary,0,3630,0,0,telephone,221,1
1423,35,admin.,divorced,secondary,0,437,1,0,other,398,1
1424,29,management,married,tertiary,0,198,1,0,cellular,1377,0
1425,41,admin.,married,secondary,0,-18,1,1,other,36,0
1426,19,student,single,primary,0,245,0,0,telephone,98,0
1427,41,entrepreneur,married,primary,0,0,0,0,cellular,512,1
1428,47,blue-collar,married,primary,0,159,1,0,other,338,0
1429,42,management,married,tertiary,0,6060,1,0,cellular,369,1
1430,55,management,single,tertiary,0,430,0,0,cellular,92,0
1431,49,services,married,,0,1990,1,0,cellular,51,0
1432,37,management,divorced,tertiary,0,1775,0,0,cellular,600,1
1433,30,student,single,tertiary,0,7513,0,0,cellular,314,0
1434,31,management,married,tertiary,0,140,0,0,cellular,11,0
1435,34,blue-collar,single,secondary,1,-369,1,0,other,155,0
1436,45,technician,married,secondary,0,2403,0,0,cellular,242,0
1437,54,retired,divorced,tertiary,0,0,0,0,other,271,1
1438,50,blue-collar,married,secondary,0,1400,1,0,cellular,221,0
1439,27,,single,secondary,0,1187,0,0,telephone,232,1
1440,70,retired,married,secondary,0,616,0,0,cellular,104,0
1441,35,admin.,married,tertiary,0,690,0,0,cellular,126,0
1442,58,entrepreneur,married,secondary,0,496,0,0,cellular,154,1
1443,58,retired,divorced,secondary,0,1080,1,0,cellular,1236,1
1444,50,technician,married,secondary,0,1234,1,0,other,90,0
1445,29,blue-collar,single,secondary,0,1472,0,0,cellular,287,0
1446,30,management,married,tertiary,0,1882,1,0,cellular,291,0
1447,44,admin.,single,secondary,0,733,1,0,cellular,420,1
1448,45,management,married,tertiary,0,876,0,0,other,78,0
1449,53,blue-collar,single,primary,0,354,1,0,cellular,155,0
1450,31,management,single,tertiary,0,999,1,0,cellular,218,0
1451,30,blue-collar,married,secondary,0,1,0,1,cellular,405,0
1452,28,management,single,tertiary,0,0,0,0,telephone,198,0
1453,50,technician,married,secondary,0,0,0,0,cellular,178,0
1454,29,management,single,tertiary,0,428,0,0,cellular,342,1
1455,34,management,single,tertiary,0,699,0,0,cellular,77,0
1456,44,management,married,tertiary,0,1138,0,0,cellular,611,1
1457,31,management,single,tertiary,0,0,0,0,cellular,181,0
1458,50,technician,divorced,secondary,0,636,1,0,cellular,148,0
1459,43,services,married,secondary,0,-236,1,0,cellular,870,1
1460,80,retired,married,primary,0,997,0,0,cellular,176,1
1461,75,retired,married,tertiary,0,2991,0,0,cellular,280,1
1462,42,management,married,primary,0,5310,1,0,cellular,1131,1
1463,35,services,single,tertiary,0,0,0,0,cellular,822,1
1464,31,technician,single,secondary,0,205,1,0,other,150,0
1465,52,management,divorced,tertiary,0,2104,0,0,cellular,245,1
1466,55,blue-collar,married,primary,0,842,0,0,telephone,144,0
1467,75,retired,married,primary,0,1413,0,0,cellular,621,1
1468,52,technician,single,secondary,0,36,1,0,other,147,0
1469,43,management,married,tertiary,0,79,0,0,cellular,748,1
1470,51,blue-collar,married,secondary,0,500,0,0,cellular,550,0
1471,27,blue-collar,single,secondary,0,100,1,0,cellular,207,0
1472,47,blue-collar,married,primary,0,673,1,1,other,52,0
1473,36,admin.,married,secondary,0,96,0,0,cellular,243,1
1474,33,entrepreneur,single,secondary,0,278,0,0,cellular,658,1
1475,29,self-employed,married,secondary,0,425,1,0,other,247,1
1476,43,blue-collar,single,secondary,0,318,1,0,other,323,1
1477,53,admin.,married,secondary,0,1796,0,0,telephone,295,1
1478,38,admin.,married,secondary,0,532,1,0,cellular,111,0
1479,31,self-employed,single,tertiary,0,17924,1,0,cellular,710,0
1480,47,technician,married,primary,0,145,1,0,other,69,0
1481,44,admin.,married,secondary,0,1074,1,0,cellular,1064,1
1482,37,services,married,secondary,0,780,1,0,other,55,0
1483,44,blue-collar,married,,0,189,1,0,other,77,0
1484,31,management,single,tertiary,0,816,1,0,cellular,396,0
1485,32,technician,single,secondary,0,930,1,0,other,54,0
1486,42,management,single,tertiary,0,0,1,1,other,247,1
1487,29,services,married,secondary,0,30,1,0,cellular,86,0
1488,59,management,married,primary,0,252,1,1,other,45,0
1489,35,technician,single,secondary,0,204,1,0,cellular,128,0
1490,39,technician,single,tertiary,0,54,1,0,cellular,116,0
1491,41,self-employed,married,tertiary,0,0,1,0,telephone,395,1
1492,83,retired,divorced,primary,0,46,0,0,cellular,134,1
1493,33,admin.,married,secondary,0,1499,1,0,other,63,0
1494,36,admin.,single,secondary,0,1414,1,0,cellular,285,0
1495,35,blue-collar,married,primary,0,414,0,0,other,221,1
1496,32,technician,single,,0,491,0,0,cellular,293,1
1497,46,management,married,tertiary,0,-267,0,0,other,109,0
1498,31,blue-collar,married,secondary,0,2577,1,0,other,268,0
1499,49,entrepreneur,divorced,secondary,0,2908,0,0,other,141,0
1500,50,admin.,single,secondary,0,167,0,1,cellular,404,0
1501,45,management,married,tertiary,0,80,0,1,cellular,183,0
1502,26,self-employed,single,secondary,0,3676,0,0,cellular,173,1
1503,52,blue-collar,married,primary,0,134,1,0,cellular,95,0
1504,30,technician,single,secondary,0,237,0,0,cellular,131,0
1505,57,management,married,tertiary,0,-92,1,1,other,709,1
1506,48,unemployed,divorced,secondary,0,201,0,0,cellular,164,1
1507,49,housemaid,married,primary,0,640,0,0,telephone,214,0
1508,39,technician,single,tertiary,0,393,0,0,cellular,328,1
1509,27,student,single,tertiary,0,311,0,0,cellular,540,1
1510,47,management,married,tertiary,0,0,1,0,cellular,76,0
1511,36,blue-collar,single,secondary,0,168,1,0,telephone,52,0
1512,39,blue-collar,married,secondary,0,462,1,0,cellular,689,1
1513,49,services,married,secondary,0,884,1,0,telephone,201,0
1514,58,blue-collar,married,primary,0,9200,0,0,other,102,0
1515,49,housemaid,divorced,primary,0,164,1,0,other,474,0
1516,23,services,single,secondary,0,488,0,0,cellular,239,1
1517,32,services,married,secondary,0,-173,1,0,cellular,350,0
1518,29,technician,single,tertiary,0,48,1,0,cellular,192,0
1519,57,blue-collar,married,secondary,0,1521,1,1,cellular,119,0
1520,31,blue-collar,married,primary,0,2198,0,0,other,233,0
1521,47,technician,married,secondary,0,335,0,0,cellular,487,1
1522,75,retired,divorced,primary,0,852,0,0,cellular,398,0
1523,42,technician,divorced,secondary,0,-78,1,1,cellular,12,0
1524,33,technician,divorced,secondary,0,273,1,0,cellular,211,0
1525,67,retired,married,tertiary,0,701,0,0,cellular,297,1
1526,47,blue-collar,single,primary,0,10558,1,0,cellular,95,0
1527,42,management,married,tertiary,0,4,1,0,cellular,676,1
1528,37,technician,divorced,secondary,0,4965,0,0,cellular,259,0
1529,44,management,divorced,tertiary,0,2237,1,0,other,55,0
1530,39,technician,married,secondary,0,4101,1,0,cellular,171,1
1531,23,technician,single,tertiary,0,1129,1,0,other,354,1
1532,31,management,single,tertiary,0,130,0,0,cellular,187,0
1533,47,services,married,secondary,0,306,1,0,cellular,23,0
1534,27,admin.,married,secondary,0,0,1,1,cellular,183,0
1535,40,services,married,secondary,0,1836,1,0,cellular,876,1
1536,35,services,married,,0,618,0,0,cellular,1111,1
1537,41,management,married,tertiary,0,10758,1,0,cellular,336,0
1538,25,admin.,single,tertiary,0,1734,0,0,cellular,427,0
1539,63,technician,married,secondary,0,973,0,0,cellular,371,1
1540,25,technician,single,secondary,0,9154,1,0,telephone,40,0
1541,58,blue-collar,married,secondary,0,381,0,0,cellular,92,0
1542,44,technician,married,primary,0,4389,0,0,cellular,39,0
1543,22,technician,single,secondary,0,54,1,1,other,275,0
1544,49,management,married,secondary,0,99,1,0,cellular,802,1
1545,40,admin.,single,tertiary,0,27,0,0,cellular,545,1
1546,57,retired,married,primary,0,3288,0,0,cellular,217,0
1547,57,management,divorced,tertiary,0,6468,1,0,cellular,853,1
1548,37,management,divorced,tertiary,0,168,1,0,other,100,0
1549,55,entrepreneur,divorced,secondary,0,1553,0,0,cellular,99,0
1550,60,technician,single,primary,0,11262,0,0,cellular,377,1
1551,26,services,single,tertiary,0,0,0,1,telephone,261,1
1552,47,technician,divorced,secondary,0,1851,1,0,other,61,0
1553,35,self-employed,married,tertiary,0,2427,0,0,cellular,245,1
1554,32,entrepreneur,married,secondary,0,390,0,0,cellular,514,1
1555,25,admin.,single,tertiary,0,40,0,0,other,28,0
1556,47,retired,divorced,secondary,0,47,0,0,cellular,571,0
1557,30,management,married,tertiary,0,7,1,0,cellular,202,1
1558,33,services,married,secondary,0,1330,1,0,cellular,286,0
1559,26,blue-collar,married,secondary,0,697,1,0,cellular,296,0
1560,44,technician,married,secondary,0,-199,0,0,cellular,808,0
1561,49,blue-collar,married,primary,0,23,1,0,other,108,0
1562,31,technician,single,secondary,0,2544,0,0,cellular,267,1
1563,33,technician,married,secondary,0,6699,0,0,cellular,496,0
1564,43,management,divorced,tertiary,0,2367,0,0,cellular,97,1
1565,27,unemployed,married,secondary,0,293,1,0,other,31,0
1566,37,management,married,tertiary,0,165,0,0,cellular,368,0
1567,21,student,single,,0,200,0,0,other,4,0
1568,54,management,married,tertiary,0,0,0,0,cellular,138,0
1569,50,technician,married,secondary,0,156,0,1,cellular,1320,1
